"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
"102-29.010522.64","0","0","0","0","0","0","1","20220501","20220501"
"102-29.070522.32","0","0","0","0","0","1","0","20220507","20220507"
"102-29.080522.64","0","0","0","0","0","0","1","20220508","20220508"
"102-29.140522.32","0","0","0","0","0","1","0","20220514","20220514"
"102-29.150522.64","0","0","0","0","0","0","1","20220515","20220515"
"102-29.210522.32","0","0","0","0","0","1","0","20220521","20220521"
"102-29.220522.64","0","0","0","0","0","0","1","20220522","20220522"
"102-29.280522.32","0","0","0","0","0","1","0","20220528","20220528"
"102-29.290522.64","0","0","0","0","0","0","1","20220529","20220529"
"102-30.260222.32","0","0","0","0","0","1","0","20220226","20220226"
"102-30.270222.64","0","0","0","0","0","0","1","20220227","20220227"
"102-30.050322.32","0","0","0","0","0","1","0","20220305","20220305"
"102-30.060322.64","0","0","0","0","0","0","1","20220306","20220306"
"102-30.120322.32","0","0","0","0","0","1","0","20220312","20220312"
"102-30.130322.64","0","0","0","0","0","0","1","20220313","20220313"
"102-30.190322.32","0","0","0","0","0","1","0","20220319","20220319"
"102-30.200322.64","0","0","0","0","0","0","1","20220320","20220320"
"102-30.260322.32","0","0","0","0","0","1","0","20220326","20220326"
"102-30.270322.64","0","0","0","0","0","0","1","20220327","20220327"
"102-30.020422.32","0","0","0","0","0","1","0","20220402","20220402"
"102-30.030422.64","0","0","0","0","0","0","1","20220403","20220403"
"102-30.090422.32","0","0","0","0","0","1","0","20220409","20220409"
"102-30.100422.64","0","0","0","0","0","0","1","20220410","20220410"
"102-30.160422.32","0","0","0","0","0","1","0","20220416","20220416"
"102-30.170422.64","0","0","0","0","0","0","1","20220417","20220417"
"102-30.230422.32","0","0","0","0","0","1","0","20220423","20220423"
"102-30.240422.64","0","0","0","0","0","0","1","20220424","20220424"
"102-30.300422.32","0","0","0","0","0","1","0","20220430","20220430"
"102-30.010522.64","0","0","0","0","0","0","1","20220501","20220501"
"102-30.070522.32","0","0","0","0","0","1","0","20220507","20220507"
"102-30.080522.64","0","0","0","0","0","0","1","20220508","20220508"
"102-30.140522.32","0","0","0","0","0","1","0","20220514","20220514"
"102-30.150522.64","0","0","0","0","0","0","1","20220515","20220515"
"102-30.210522.32","0","0","0","0","0","1","0","20220521","20220521"
"102-30.220522.64","0","0","0","0","0","0","1","20220522","20220522"
"102-30.280522.32","0","0","0","0","0","1","0","20220528","20220528"
"102-30.290522.64","0","0","0","0","0","0","1","20220529","20220529"
"102-31.210222.65","0","0","0","0","0","1","1","20220220","20220529"
"102-32.270222.64","0","0","0","0","0","1","0","20220226","20220528"
"102-33.270222.64","0","0","0","0","0","1","0","20220226","20220528"
"103-02.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"103-02.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"103-02.260222.32","0","0","0","0","0","1","0","20220226","20220226"
"103-02.270222.64","0","0","0","0","0","0","1","20220227","20220227"
"103-02.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"103-02.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"103-02.050322.32","0","0","0","0","0","1","0","20220305","20220305"
"103-02.060322.64","0","0","0","0","0","0","1","20220306","20220306"
"103-02.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"103-02.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"103-02.120322.32","0","0","0","0","0","1","0","20220312","20220312"
"103-02.130322.64","0","0","0","0","0","0","1","20220313","20220313"
"103-02.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"103-02.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"103-02.190322.32","0","0","0","0","0","1","0","20220319","20220319"
"103-02.200322.64","0","0","0","0","0","0","1","20220320","20220320"
"103-02.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"103-02.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"103-02.260322.32","0","0","0","0","0","1","0","20220326","20220326"
"103-02.270322.64","0","0","0","0","0","0","1","20220327","20220327"
"103-02.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"103-02.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"103-02.020422.32","0","0","0","0","0","1","0","20220402","20220402"
"103-02.030422.64","0","0","0","0","0","0","1","20220403","20220403"
"103-02.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"103-02.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"103-02.090422.32","0","0","0","0","0","1","0","20220409","20220409"
"103-02.100422.64","0","0","0","0","0","0","1","20220410","20220410"
"103-02.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"103-02.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"103-02.160422.32","0","0","0","0","0","1","0","20220416","20220416"
"103-02.170422.64","0","0","0","0","0","0","1","20220417","20220417"
"103-02.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"103-02.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"103-02.230422.32","0","0","0","0","0","1","0","20220423","20220423"
"103-02.240422.64","0","0","0","0","0","0","1","20220424","20220424"
"103-02.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"103-02.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"103-02.300422.32","0","0","0","0","0","1","0","20220430","20220430"
"103-02.010522.64","0","0","0","0","0","0","1","20220501","20220501"
"103-02.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"103-02.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"103-02.070522.32","0","0","0","0","0","1","0","20220507","20220507"
"103-02.080522.64","0","0","0","0","0","0","1","20220508","20220508"
"103-02.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"103-02.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"103-02.140522.32","0","0","0","0","0","1","0","20220514","20220514"
"103-02.150522.64","0","0","0","0","0","0","1","20220515","20220515"
"103-02.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"103-02.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"103-02.210522.32","0","0","0","0","0","1","0","20220521","20220521"
"103-02.220522.64","0","0","0","0","0","0","1","20220522","20220522"
"103-02.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"103-02.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"103-02.280522.32","0","0","0","0","0","1","0","20220528","20220528"
"103-02.290522.64","0","0","0","0","0","0","1","20220529","20220529"
"103-02.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"103-03.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"103-03.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"103-03.260222.32","0","0","0","0","0","1","0","20220226","20220226"
"103-03.270222.64","0","0","0","0","0","0","1","20220227","20220227"
"103-03.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"103-03.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"103-03.050322.32","0","0","0","0","0","1","0","20220305","20220305"
"103-03.060322.64","0","0","0","0","0","0","1","20220306","20220306"
"103-03.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"103-03.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"103-03.120322.32","0","0","0","0","0","1","0","20220312","20220312"
"103-03.130322.64","0","0","0","0","0","0","1","20220313","20220313"
"103-03.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"103-03.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"103-03.190322.32","0","0","0","0","0","1","0","20220319","20220319"
"103-03.200322.64","0","0","0","0","0","0","1","20220320","20220320"
"103-03.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"103-03.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"103-03.260322.32","0","0","0","0","0","1","0","20220326","20220326"
"103-03.270322.64","0","0","0","0","0","0","1","20220327","20220327"
"103-03.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"103-03.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"103-03.020422.32","0","0","0","0","0","1","0","20220402","20220402"
"103-03.030422.64","0","0","0","0","0","0","1","20220403","20220403"
"103-03.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"103-03.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"103-03.090422.32","0","0","0","0","0","1","0","20220409","20220409"
"103-03.100422.64","0","0","0","0","0","0","1","20220410","20220410"
"103-03.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"103-03.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"103-03.160422.32","0","0","0","0","0","1","0","20220416","20220416"
"103-03.170422.64","0","0","0","0","0","0","1","20220417","20220417"
"103-03.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"103-03.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"103-03.230422.32","0","0","0","0","0","1","0","20220423","20220423"
"103-03.240422.64","0","0","0","0","0","0","1","20220424","20220424"
"103-03.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"103-03.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"103-03.300422.32","0","0","0","0","0","1","0","20220430","20220430"
"103-03.010522.64","0","0","0","0","0","0","1","20220501","20220501"
"103-03.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"103-03.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"103-03.070522.32","0","0","0","0","0","1","0","20220507","20220507"
"103-03.080522.64","0","0","0","0","0","0","1","20220508","20220508"
"103-03.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"103-03.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"103-03.140522.32","0","0","0","0","0","1","0","20220514","20220514"
"103-03.150522.64","0","0","0","0","0","0","1","20220515","20220515"
"103-03.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"103-03.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"103-03.210522.32","0","0","0","0","0","1","0","20220521","20220521"
"103-03.220522.64","0","0","0","0","0","0","1","20220522","20220522"
"103-03.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"103-03.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"103-03.280522.32","0","0","0","0","0","1","0","20220528","20220528"
"103-03.290522.64","0","0","0","0","0","0","1","20220529","20220529"
"103-03.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"103-04.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"103-04.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"103-04.260222.32","0","0","0","0","0","1","0","20220226","20220226"
"103-04.270222.64","0","0","0","0","0","0","1","20220227","20220227"
"103-04.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"103-04.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"103-04.050322.32","0","0","0","0","0","1","0","20220305","20220305"
"103-04.060322.64","0","0","0","0","0","0","1","20220306","20220306"
"103-04.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"103-04.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"103-04.120322.32","0","0","0","0","0","1","0","20220312","20220312"
"103-04.130322.64","0","0","0","0","0","0","1","20220313","20220313"
"103-04.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"103-04.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"103-04.190322.32","0","0","0","0","0","1","0","20220319","20220319"
"103-04.200322.64","0","0","0","0","0","0","1","20220320","20220320"
"103-04.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"103-04.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"103-04.260322.32","0","0","0","0","0","1","0","20220326","20220326"
"103-04.270322.64","0","0","0","0","0","0","1","20220327","20220327"
"103-04.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"103-04.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"103-04.020422.32","0","0","0","0","0","1","0","20220402","20220402"
"103-04.030422.64","0","0","0","0","0","0","1","20220403","20220403"
"103-04.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"103-04.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"103-04.090422.32","0","0","0","0","0","1","0","20220409","20220409"
"103-04.100422.64","0","0","0","0","0","0","1","20220410","20220410"
"103-04.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"103-04.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"103-04.160422.32","0","0","0","0","0","1","0","20220416","20220416"
"103-04.170422.64","0","0","0","0","0","0","1","20220417","20220417"
"103-04.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"103-04.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"103-04.230422.32","0","0","0","0","0","1","0","20220423","20220423"
"103-04.240422.64","0","0","0","0","0","0","1","20220424","20220424"
"103-04.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"103-04.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"103-04.300422.32","0","0","0","0","0","1","0","20220430","20220430"
"103-04.010522.64","0","0","0","0","0","0","1","20220501","20220501"
"103-04.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"103-04.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"103-04.070522.32","0","0","0","0","0","1","0","20220507","20220507"
"103-04.080522.64","0","0","0","0","0","0","1","20220508","20220508"
"103-04.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"103-04.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"103-04.140522.32","0","0","0","0","0","1","0","20220514","20220514"
"103-04.150522.64","0","0","0","0","0","0","1","20220515","20220515"
"103-04.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"103-04.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"103-04.210522.32","0","0","0","0","0","1","0","20220521","20220521"
"103-04.220522.64","0","0","0","0","0","0","1","20220522","20220522"
"103-04.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"103-04.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"103-04.280522.32","0","0","0","0","0","1","0","20220528","20220528"
"103-04.290522.64","0","0","0","0","0","0","1","20220529","20220529"
"103-04.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"103-05.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"103-05.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"103-05.260222.32","0","0","0","0","0","1","0","20220226","20220226"
"103-05.270222.64","0","0","0","0","0","0","1","20220227","20220227"
"103-05.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"103-05.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"103-05.050322.32","0","0","0","0","0","1","0","20220305","20220305"
"103-05.060322.64","0","0","0","0","0","0","1","20220306","20220306"
"103-05.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"103-05.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"103-05.120322.32","0","0","0","0","0","1","0","20220312","20220312"
"103-05.130322.64","0","0","0","0","0","0","1","20220313","20220313"
"103-05.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"103-05.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"103-05.190322.32","0","0","0","0","0","1","0","20220319","20220319"
"103-05.200322.64","0","0","0","0","0","0","1","20220320","20220320"
"103-05.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"103-05.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"103-05.260322.32","0","0","0","0","0","1","0","20220326","20220326"
"103-05.270322.64","0","0","0","0","0","0","1","20220327","20220327"
